artists,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
Helen Watts,0.978,0.181,0.0995,0.0066,0.0786,-22.433000000000003,0.0513,79.817,0.141
Helen Wood,0.845,0.569,0.303,0.0,0.122,-8.854,0.0623,104.644,0.475
Helena Bonham Carter,0.9130909090909096,0.5440909090909091,0.2699090909090909,1.2947272727272728e-05,0.16250909090909094,-13.512363636363638,0.07879090909090908,101.48618181818182,0.4987090909090908
Helena Braun,0.9490000000000002,0.2535,0.2881666666666667,0.0027174033333333338,0.33991666666666664,-15.456000000000005,0.05773333333333334,89.74816666666668,0.1307333333333333
Helene Bouvier,0.953,0.335,0.0407,0.0,0.153,-25.928,0.0454,98.409,0.0587
Helene Jung,0.8826666666666667,0.18733333333333327,0.2943333333333333,0.3952,0.19866666666666666,-13.993666666666664,0.033966666666666666,82.78200000000002,0.28900000000000003
Helene Petrich,0.9567142857142856,0.3237142857142857,0.2417857142857143,0.07039023,0.4832142857142858,-15.262642857142856,0.06280714285714285,98.28871428571428,0.14840000000000006
Helene Tronsmo,0.975,0.445,0.0395,0.0,0.179,-14.795,0.0529,129.024,0.5479999999999999
Helga Dernesch,0.989,0.1,0.142,0.0118,0.14400000000000002,-17.518,0.0386,79.964,0.0685
Helge Jacobsens Kvartet,0.825,0.8420000000000001,0.34,0.022,0.168,-17.090999999999998,0.0498,105.933,0.921
Helge Leonhard,0.987,0.451,0.227,0.0407,0.13,-17.182000000000002,0.0504,183.34,0.863
Helge Rosvaenge,0.9808888888888888,0.2876666666666667,0.2410888888888889,0.1058378888888889,0.2261111111111111,-14.613666666666667,0.049133333333333334,88.59200000000004,0.2451111111111111
Helios,0.8855,0.211,0.1301,0.9105,0.08954999999999999,-17.721000000000004,0.03949999999999999,91.1125,0.06025000000000001
Helisabeth Höngen,0.978,0.302,0.269,0.00328,0.284,-13.643,0.0396,128.379,0.115
Helix,0.008020666666666667,0.4633333333333333,0.9359999999999999,0.0012863333333333336,0.3828666666666667,-4.519333333333333,0.09503333333333333,121.603,0.4416666666666667
Hella,0.0017,0.441,0.92,0.81,0.209,-5.384,0.0864,88.464,0.32
Hellen Kwon,0.972,0.3845,0.1545,0.4275000000000001,0.1315,-19.3805,0.0436,99.996,0.2955
Hellhammer,0.000602,0.173,0.872,0.794,0.212,-10.796,0.0363,164.09,0.4920000000000001
Hello O'shay,0.0685,0.809,0.613,0.0,0.107,-8.402000000000001,0.175,104.991,0.562
Hello Sleepwalkers,0.000891,0.406,0.959,0.0,0.327,-3.014,0.0952,94.277,0.5710000000000001
"Hello, Dolly! Ensemble",0.898,0.4130000000000001,0.21333333333333326,0.0,0.6679999999999999,-16.294999999999998,0.042233333333333324,110.403,0.4176666666666666
Hellogoodbye,0.389,0.6676666666666667,0.523,0.0022500000000000003,0.21600000000000005,-7.678333333333334,0.04613333333333334,125.99733333333334,0.6783333333333333
Helloween,0.03204634,0.3606,0.8544999999999998,0.000255434,0.22182,-7.3286,0.07844000000000002,132.56150000000002,0.33490000000000003
Helmet,0.00046836842105263166,0.3921052631578947,0.8606315789473683,0.1642427894736842,0.15481052631578945,-8.658105263157896,0.07328421052631579,124.33578947368414,0.4526315789473684
Helmut Froschauer,0.964,0.217,0.35600000000000004,0.0604,0.284,-14.5,0.0613,85.182,0.0558
Helmut Koch,0.976,0.454,0.19,0.8390000000000001,0.362,-14.742,0.0307,78.811,0.324
Helmut Krebs,0.8737999999999999,0.3956,0.19744,0.001916,0.3062,-12.490199999999998,0.04286,102.217,0.16419999999999998
Helmut Melchert,0.9567142857142856,0.3237142857142857,0.2417857142857143,0.07039023,0.4832142857142858,-15.262642857142856,0.06280714285714285,98.28871428571428,0.14840000000000006
Helmut Muller-Bruhl,0.8336,0.3636,0.20210000000000009,0.04250712,0.14432,-21.0776,0.041460000000000004,100.42399999999999,0.5437
Helmut Walcha,0.992,0.237,0.262,3.35e-05,0.119,-16.244,0.0545,156.599,0.223
Helsloot,0.691,0.789,0.435,0.0418,0.107,-9.506,0.149,122.995,0.166
Heltah Skeltah,0.0241,0.797,0.547,0.0,0.313,-10.875,0.355,92.12,0.71
Hema Sardesai,0.0239,0.828,0.568,6.78e-06,0.102,-12.78,0.0997,99.993,0.659
Hemant Kumar,0.9519565217391308,0.4239728260869561,0.2166695652173916,0.3453891764130435,0.16275434782608714,-14.684489130434788,0.053901630434782584,104.07783152173924,0.4743907608695652
Hemlata,0.894,0.391,0.627,0.0232,0.469,-10.703,0.125,171.334,0.872
Henderson's Roseland Orchestra,0.989,0.667,0.539,0.893,0.21600000000000005,-8.665,0.0341,121.589,0.963
Henk Bouman,0.818,0.245,0.241,0.007659999999999998,0.17800000000000002,-14.698,0.0375,152.662,0.348
Henri Duparc,0.976,0.27,0.232,0.0032,0.106,-17.363,0.0408,98.026,0.0724
Henri Garat,0.985,0.75575,0.31625000000000003,0.00169025,0.20185,-12.790500000000002,0.07477499999999998,121.322,0.80275
Henri Michaux,0.8859999999999999,0.506,0.0291,0.128,0.111,-24.335,0.0801,75.807,0.0551
Henri Rene,0.898,0.226,0.388,0.00014099999999999998,0.113,-8.665,0.0322,83.78200000000002,0.142
Henri Salvador,0.594,0.6609999999999999,0.24900000000000005,0.01689333333333333,0.19023333333333334,-14.998,0.0575,127.117,0.5343333333333333
Henri Texier,0.82175,0.6275000000000001,0.29775,0.7414999999999999,0.09025,-16.896499999999996,0.042725,119.26775,0.5655
Henri Vieuxtemps,0.9153333333333332,0.3393333333333333,0.2280000000000001,0.37833333333333335,0.171,-18.756333333333327,0.051866666666666665,115.56200000000001,0.2347333333333333
Henriette Lebard,0.9908571428571428,0.4528571428571429,0.10728571428571428,0.013308428571428572,0.2454285714285714,-19.477428571428565,0.11062857142857142,113.59757142857141,0.2558714285714286
Henriot Gwenaël,0.995,0.365,0.0502,0.913,0.0946,-25.791,0.0907,76.355,0.388
"Henry ""Red"" Allen",0.978782608695652,0.6790434782608696,0.2792086956521738,0.5563047826086958,0.13116956521739132,-12.018956521739133,0.06974347826086957,131.9939130434783,0.7640434782608696
Henry Blair,0.981,0.6,0.551,3.37e-05,0.542,-5.867000000000001,0.385,204.126,0.957
Henry Calvin,0.8071999999999999,0.4779999999999999,0.4130999999999999,0.0018003140000000003,0.2976,-12.177,0.13967000000000002,99.8919,0.4897999999999999
Henry Carey,0.9895,0.3005,0.15635,0.0,0.1875,-15.9065,0.032,73.7295,0.49
Henry Fiol,0.5886666666666667,0.6483333333333333,0.5203333333333334,0.00405446,0.11846666666666668,-12.228,0.048133333333333334,93.79266666666666,0.8646666666666665
Henry Gibson,0.8100000000000002,0.5976000000000001,0.3502,0.0,0.2214,-12.4432,0.2046000000000001,107.0558,0.7719999999999999
Henry Glover,0.809,0.583,0.7,0.0,0.162,-11.43,0.0626,148.871,0.929
Henry Gross,0.23,0.5579999999999999,0.36,0.00248,0.18,-11.771,0.0232,87.838,0.509
Henry Hagemann & his Full Brass,0.966,0.629,0.35600000000000004,0.936,0.831,-14.07,0.28300000000000003,201.567,0.741
Henry Hall,0.9519230769230768,0.5593846153846154,0.1950115384615385,0.1155289153846154,0.1276192307692308,-17.92165384615384,0.04879615384615385,122.64584615384615,0.5972692307692308
Henry Jackman,0.74,0.534,0.487,0.885,0.109,-11.201,0.0302,112.989,0.237
Henry Jacobs,0.7733333333333334,0.6053333333333334,0.1937333333333333,0.06116333333333334,0.13363333333333333,-22.172666666666668,0.2141,98.71466666666667,0.442
Henry Jamison,0.398,0.579,0.5589999999999999,0.000206,0.0817,-7.337999999999999,0.0325,151.985,0.328
Henry Kapono,0.611,0.457,0.759,0.000361,0.0804,-9.283,0.108,93.909,0.522
Henry Laverne,0.971,0.544,0.17,2.94e-05,0.7140000000000001,-14.177,0.0459,112.591,0.6940000000000001
Henry Le Clair,0.8240000000000001,0.627,0.32,0.0,0.181,-14.046,0.203,128.434,0.62
Henry Lee Summer,0.06,0.636,0.594,0.0,0.35100000000000003,-10.56,0.0276,127.702,0.86
Henry Lewis,0.989,0.135,0.1,0.0191,0.182,-21.148000000000003,0.0482,178.06900000000005,0.0627
Henry Mancini,0.7755193916349805,0.4819680608365021,0.3607908745247149,0.4952493658555134,0.1403026615969581,-13.680916349809873,0.03677946768060839,114.08431939163492,0.4657095057034226
Henry Mitchell,0.9155,0.4047500000000001,0.28175,0.0012223475,0.1637,-12.455,0.060225,97.51975,0.33175
Henry Paul Band,0.01102,0.3805,0.9585,0.116502795,0.17865,-2.806,0.1072,168.92100000000005,0.6685
Henry Purcell,0.9272,0.4616857142857143,0.14980400000000002,0.2253816171428571,0.18827142857142865,-19.2536,0.08257714285714286,105.76268571428568,0.3974742857142857
Henryk Górecki,0.7215,0.08660000000000001,0.10025,0.623,0.153,-19.64,0.04035,81.3595,0.03055
Henryk Szeryng,0.956,0.428,0.1985,0.2495,0.08600000000000001,-16.597,0.0455,124.017,0.3295
Henryk Wieniawski,0.9354,0.3427000000000001,0.21807000000000004,0.26311,0.2208,-17.3805,0.05595999999999999,95.221,0.32921
Henson Cargill,0.608,0.623,0.51,0.00267,0.0699,-13.092,0.0374,145.60399999999996,0.54
Hentai Dude,0.192,0.7490000000000001,0.782,0.0,0.632,-9.589,0.17600000000000002,83.50399999999998,0.61
Hep Stars,0.268,0.454,0.639,0.000792,0.0435,-7.322,0.0333,118.05,0.695
Hepcat,0.0722,0.82,0.63,0.0,0.0462,-6.629,0.0722,129.123,0.961
Hephzibah Menuhin,0.9790000000000001,0.4276666666666665,0.11366666666666665,0.11966666666666664,0.15533333333333335,-19.076333333333334,0.055733333333333336,84.20300000000002,0.5136666666666666
Hepzibah Menuhin,0.9886666666666668,0.4043333333333334,0.2908333333333333,0.42961666666666654,0.12585,-11.534833333333333,0.0524,91.92583333333332,0.3883333333333333
Her's,0.26538,0.5793999999999999,0.7293999999999999,0.1957872,0.26559999999999995,-5.849799999999999,0.035220000000000015,121.6962,0.608
Herb Alpert,0.24022608695652176,0.7107391304347827,0.6045217391304347,0.6102401652173914,0.1830869565217392,-10.659086956521742,0.042526086956521734,111.2322608695652,0.6313043478260869
Herb Alpert & The Tijuana Brass,0.5500303797468349,0.6350253164556959,0.4528987341772153,0.6880683840506329,0.16540379746835435,-11.9746329113924,0.060910126582278463,120.78726582278485,0.6242253164556959
Herb Ellis,0.8481200000000001,0.5962799999999998,0.2843040000000001,0.5419362064,0.13694399999999995,-15.430599999999995,0.04646800000000001,116.6404,0.5772400000000001
Herb Geller,0.7958823529411765,0.5458235294117648,0.2771411764705882,0.2344392823529412,0.1236235294117647,-13.045470588235295,0.04228823529411765,114.266,0.5509411764705883
Herb Pedersen,0.243,0.6559999999999999,0.499,0.0,0.322,-10.307,0.0294,111.148,0.8059999999999999
Herb Surface,0.917,0.46,0.22,5.05e-06,0.08025,-12.327,0.03615,116.5475,0.375
Herbert Alsen,0.987,0.285,0.198,0.147,0.455,-17.703,0.0438,92.245,0.0851
Herbert Blomstedt,0.968,0.0634,0.0216,0.954,0.117,-23.377,0.0447,66.20100000000001,0.0343
Herbert Greene,0.9109090909090908,0.465,0.2837272727272728,0.12510718909090912,0.4141818181818182,-14.542000000000002,0.15762727272727273,108.39890909090909,0.4056272727272727
Herbert Henck,0.992,0.208,0.00643,0.935,0.0849,-44.347,0.0433,66.289,0.476
Herbert Howard,0.8170000000000001,0.642,0.124,0.0,0.108,-21.549,0.317,88.494,0.5329999999999999
Herbert Kegel,0.973,0.337,0.0705,0.000211,0.07,-19.681,0.0478,109.798,0.0661
Herbert Lippert,0.972,0.3845,0.1545,0.4275000000000001,0.1315,-19.3805,0.0436,99.996,0.2955
Herbert Sandberg,0.9755,0.2233,0.14322500000000002,0.8769999999999999,0.2220000000000001,-16.95675,0.039025,96.734,0.183525
Herbert von Karajan,0.9345625000000006,0.2487937499999998,0.17183084558823528,0.462949542352941,0.21315551470588234,-18.454091911764703,0.054463235294117694,96.9977977941175,0.15474522058823525
Herbie Hancock,0.5338562424242423,0.5579272727272729,0.5403830303030304,0.3844990527272728,0.14425333333333334,-12.044496969696965,0.04496969696969697,115.9065393939394,0.5889878787878782
Herbie Mann,0.46243999999999996,0.6264000000000001,0.4504,0.563055,0.13526000000000002,-15.78655,0.04443,112.2271,0.7013500000000001
Herbie Nichols Trio,0.82,0.4920000000000001,0.331,0.284,0.28800000000000003,-12.93,0.0326,129.201,0.334
Hercules & Love Affair,0.004725,0.7115,0.923,0.00042649999999999996,0.0495,-6.3645,0.03365,118.5775,0.6509999999999999
Herencia de Patrones,0.3757999999999999,0.6361,0.5746999999999999,1.514e-06,0.15904000000000001,-8.2643,0.13845000000000002,127.0617,0.8718
Herma Handl,0.9645,0.36,0.2715,0.0008550000000000001,0.6355,-19.227,0.3325,74.75550000000001,0.3075
Herman Schey,0.9574285714285714,0.3032857142857143,0.2032857142857143,0.016547514285714292,0.2668571428571429,-19.212285714285713,0.0429,94.10357142857143,0.18204285714285715
Herman's Hermits,0.3750233333333333,0.5903333333333333,0.6036333333333335,0.024005558333333336,0.2168400000000001,-8.080066666666664,0.038746666666666665,123.90149999999998,0.7876
Hermanas Lima,0.9077,0.6709999999999998,0.3886999999999999,0.013028630000000005,0.20802,-10.244399999999997,0.06287000000000001,117.91799999999998,0.8290000000000001
Hermann,0.991,0.465,0.0388,0.915,0.0768,-24.262,0.0562,139.735,0.154
Hermann Abendroth,0.98,0.118,0.206,0.909,0.106,-17.07,0.042,58.572,0.0739
Hermann Busch,0.9890000000000001,0.4505,0.0816,0.7805,0.1156,-20.569000000000006,0.04515,105.9615,0.3635000000000001
Hermann Firchow,0.9625,0.4085,0.1508,0.0575,0.4155,-19.711,0.10945,120.43400000000004,0.3525
Hermann Gallos,0.9376666666666668,0.3283333333333333,0.2073333333333333,9.766666666666667e-07,0.2393333333333333,-18.085333333333327,0.05336666666666666,78.16366666666666,0.3633333333333333
Hermann Greiner,0.9068,0.2556,0.2826,0.2373146,0.24,-14.5902,0.04742,87.7742,0.32320000000000004
Hermann Prey,0.941,0.491,0.13,0.0307,0.0748,-19.456,0.0558,61.039,0.4370000000000001
Hermann Scherchen,0.939307692307692,0.34407692307692306,0.1456623076923077,0.7548615384615386,0.12545384615384614,-20.155153846153844,0.0394,105.04146153846158,0.26621538461538463
Hermann Weigert,0.9843,0.5667000000000001,0.20260000000000009,0.014886668999999996,0.2884999999999999,-14.223999999999998,0.4647,94.6665,0.3785000000000001
Hermanos Carrion,0.9426666666666668,0.5276666666666667,0.441,0.1114591666666667,0.16233333333333336,-11.36866666666667,0.03331666666666667,123.93799999999999,0.6821666666666668
Hermes Nye,0.9374615384615388,0.6387692307692308,0.1425307692307692,0.002640469230769232,0.10938461538461544,-16.956846153846154,0.1935692307692308,115.012,0.6164615384615385
Hermes Pan,0.82,0.68,0.378,5.570000000000001e-05,0.191,-14.928,0.284,104.12,0.624
Hermione Gingold,0.7905000000000001,0.49,0.2629666666666667,3.4e-07,0.32216666666666666,-16.451166666666666,0.15063333333333334,91.97716666666666,0.5461666666666667
Hermitude,0.1066975,0.60625,0.76075,0.3350875,0.1374,-7.0287500000000005,0.1122,143.47475000000003,0.3670000000000001
Hernaldo,0.4370000000000001,0.355,0.379,0.0,0.16899999999999998,-13.725,0.0777,157.03,0.441
Hernaldo Zuniga,0.722,0.4774999999999999,0.4290000000000001,6.500000000000001e-05,0.13955,-10.879000000000001,0.04575,142.8595,0.4385
Heroes Del Silencio,0.13715071999999995,0.5022399999999998,0.8332799999999999,0.025882526,0.18798399999999987,-5.281320000000001,0.045292000000000006,136.79572000000007,0.5123199999999998
Herry Monster,0.779,0.757,0.804,0.0,0.393,-7.71,0.228,104.276,0.867
Hervey Alan,0.931,0.276,0.129,3.55e-05,0.27,-19.957,0.0658,80.19800000000002,0.245
Hervé Laforest,0.129,0.599,0.4920000000000001,0.7290000000000001,0.141,-16.5,0.0367,105.005,0.12
Herwig Pecoraro,0.963,0.162,0.134,0.875,0.0975,-17.593,0.0428,70.763,0.0953
Hesen Zîrek,0.9545999999999998,0.3907000000000001,0.6746000000000001,0.7537032319999998,0.6531999999999998,-6.6235,0.048850000000000005,95.28600000000002,0.7802999999999999
Hester Cnossen,0.948,0.333,0.0793,0.269,0.0914,-18.923,0.0365,139.895,0.155
Hex Hector,0.03003,0.684,0.9365,0.005664,0.12435,-3.1495,0.04135,132.9755,0.6525
Hey Monday,0.00939,0.393,0.9615,0.0,0.2995,-2.0900000000000003,0.08025,142.49649999999997,0.3465
Hey Violet,0.04265,0.6436666666666666,0.6576666666666666,2.4000000000000003e-06,0.2019666666666667,-5.571999999999999,0.04203333333333333,123.68999999999998,0.3463333333333333
Hezekiah Walker,0.2357857142857143,0.4877142857142857,0.5902857142857142,0.00023,0.4347142857142857,-8.171285714285714,0.04591428571428572,112.95285714285716,0.3658571428571428
Hezekiah Walker & The Love Fellowship Crusade Choir,0.0785,0.4305,0.7734999999999999,2.285e-06,0.6755,-7.354,0.106,145.79500000000004,0.4290000000000001
Hi Freq Samples,0.139,0.166,0.769,0.983,0.606,-21.081,0.0642,116.759,1e-05
Hi-C,0.10563333333333334,0.6683333333333333,0.6956666666666668,0.0,0.251,-5.394333333333333,0.3116666666666667,160.28966666666668,0.7083333333333334
Hi-Five,0.17889545454545458,0.6622727272727273,0.7177272727272729,0.0009892545454545452,0.16269090909090908,-6.986272727272725,0.04012727272727274,144.01672727272728,0.6978181818181818
Hi-Gloss,0.0996,0.715,0.688,3.78e-05,0.157,-10.934,0.0687,98.413,0.7020000000000001
Hi-Tek,0.2503333333333333,0.6743333333333333,0.8026666666666666,0.0,0.28300000000000003,-4.633333333333332,0.3546666666666667,88.40933333333332,0.7113333333333333
Hiatus Kaiyote,0.6559999999999999,0.552,0.531,5.21e-05,0.11,-6.767,0.125,91.573,0.324
Hieroglyphics,0.3392000000000001,0.8215999999999999,0.7998000000000001,0.0021223180000000006,0.1834800000000001,-5.251800000000001,0.2424,93.48899999999999,0.7684000000000001
High Altitude Samples,0.6755,0.02795,0.16974,1.0,0.1115,-31.6365,0.052000000000000005,29.1135,0.0106
High Fashion,0.21,0.675,0.8340000000000001,0.000229,0.529,-8.499,0.0644,116.931,0.815
High Highs,0.736,0.622,0.483,0.00117,0.107,-5.947,0.0283,126.129,0.0922
High School Musical Cast,0.17894846153846158,0.6553846153846155,0.8492692307692308,0.003419282307692308,0.2605923076923076,-4.594038461538461,0.08597692307692309,125.05753846153848,0.6827692307692307
High Valley,0.08983333333333332,0.6086666666666667,0.8616666666666667,0.0,0.13333333333333333,-4.641333333333333,0.039766666666666665,114.68166666666666,0.5339999999999999
Higher Brothers,0.359,0.409,0.6779999999999999,4.76e-06,0.16699999999999998,-7.731,0.0878,89.96799999999998,0.168
Highly Suspect,0.003518871428571429,0.4332857142857143,0.622,0.0019948071428571427,0.15061428571428573,-5.80857142857143,0.046271428571428574,132.58700000000002,0.2348571428571429
Highway 101,0.209,0.6222000000000001,0.5046,1.5660000000000006e-05,0.23006,-12.5514,0.034380000000000015,142.6846,0.7058
Hijos De Leyva,0.389,0.78,0.457,0.0,0.13699999999999998,-8.502,0.0383,109.991,0.867
Hikaru Utada,0.07175555555555553,0.5352222222222223,0.774,0.00027392000000000003,0.2915555555555555,-5.552111111111111,0.046988888888888886,117.73388888888887,0.4185555555555555
Hikmet Rıza Hanım,0.995,0.394,0.218,0.858,0.10995,-11.4815,0.0489,74.20400000000002,0.414
Hilary Duff,0.134875,0.51,0.824125,0.005284710000000002,0.187725,-4.3275000000000015,0.056387499999999986,118.553375,0.529375
Hilary Hahn,0.9822857142857144,0.3835714285714286,0.2092857142857143,0.4679857142857143,0.10745714285714288,-19.279714285714284,0.06015714285714286,125.66114285714286,0.6139999999999999
Hilary Stagg,0.815,0.261,0.129,0.914,0.1,-19.887,0.0308,94.597,0.051
Hilary Summers,0.957,0.0703,0.0789,0.889,0.109,-27.029,0.0495,75.953,0.0313
Hilde Gueden,0.9636,0.367616,0.174274,0.0215861458,0.2438140000000001,-18.814319999999995,0.077206,105.27846000000001,0.245624
Hilde Rössel Majdan,0.9634,0.3848,0.2873,0.23941252000000005,0.4014,-15.3212,0.0751,122.8326,0.2084
Hilde Zadek,0.912,0.3352777777777777,0.08945555555555558,0.009841143333333332,0.20671111111111112,-22.629,0.05616111111111112,98.7747222222222,0.2464888888888889
Hildemaro,0.623,0.722,0.6679999999999999,0.00025,0.206,-6.686,0.0358,93.872,0.784
Hillary Scott,0.0397,0.509,0.493,1.32e-06,0.102,-6.676,0.0266,97.846,0.264
Hillary Scott & The Scott Family,0.718,0.373,0.506,1.03e-06,0.118,-5.404,0.0273,157.74200000000005,0.123
Hillel and Aviva,0.968875,0.4088250000000001,0.035955,0.11301431,0.1143375,-23.392499999999995,0.05562500000000002,94.15125,0.2400625
Hillsong UNITED,0.17655056000000002,0.3946400000000001,0.53364,0.0006972215999999997,0.189116,-8.41388,0.03446800000000001,135.24268,0.161956
Hillsong Worship,0.1437594166666666,0.3755625,0.5581458333333335,0.00013914791666666667,0.3258458333333334,-7.028000000000001,0.03188333333333334,136.96697916666668,0.18716666666666668
Hillsong Young & Free,0.15476888888888887,0.5365555555555557,0.674,2.22e-05,0.44097777777777775,-6.443555555555558,0.05488888888888889,135.7647777777778,0.3867777777777778
Hilton McRae,0.331,0.769,0.8740000000000001,0.00232,0.123,-5.935,0.0439,136.064,0.883
Himangshu Dutta,0.99175,0.4292499999999999,0.18775000000000008,0.15031250000000002,0.19165,-10.08125,0.08945,75.31575000000002,0.49275
Hinder,0.029649333333333337,0.4626666666666666,0.8637777777777778,0.005598464444444446,0.23028888888888885,-4.144222222222221,0.04723333333333333,115.1597777777778,0.4505555555555555
Hindu Love Gods,0.0783,0.555,0.942,0.000957,0.15,-8.232000000000001,0.0365,125.301,0.7609999999999999
Hippie Sabotage,0.4739853636363636,0.4394545454545453,0.5138181818181817,0.21214892545454547,0.2252090909090909,-10.638454545454547,0.1092,111.59472727272728,0.1978090909090909
Hippo Campus,0.1022825,0.522375,0.7016249999999999,0.015360527500000004,0.1512375,-5.628625000000001,0.0469125,122.02787499999998,0.385925
Hipsway,0.25,0.8,0.604,1.36e-06,0.0808,-12.282,0.0353,111.145,0.932
Hirabai Barodekar,0.995,0.3800000000000001,0.18433333333333327,0.9333333333333336,0.15206666666666666,-14.551666666666668,0.05313333333333334,68.33166666666666,0.32366666666666666
Hiralal,0.995,0.7170000000000001,0.194,0.81,0.156,-11.423,0.468,71.359,0.826
Hiram Sherman,0.86,0.688,0.244,0.0,0.308,-11.081,0.28600000000000003,108.544,0.4
Hiroaki Tommy Tominaga,0.0986,0.429,0.979,2.32e-06,0.302,-2.204,0.119,146.145,0.434
Hiroshi Kitadani,0.206,0.332,0.975,0.0,0.981,-6.182,0.106,167.87400000000005,0.268
Hiroshi Sato,0.484,0.772,0.67,0.00024900000000000004,0.0545,-8.514,0.0563,111.019,0.882
Hiroshima,0.3381571428571429,0.7,0.4847142857142856,0.3903485571428571,0.11924285714285715,-14.624857142857149,0.03671428571428571,119.53828571428572,0.688857142857143
Hiroyuki Sawano,0.13089333333333333,0.4003333333333334,0.5823333333333334,0.5566758333333333,0.20640000000000008,-9.493333333333332,0.060966666666666676,109.17466666666668,0.2072
Hirth Martinez,0.511,0.6729999999999999,0.481,0.0563,0.0837,-15.616,0.0702,78.686,0.8740000000000001
His BBC Dance Orchestra,0.9561199999999996,0.6091599999999999,0.20902,0.09610807199999999,0.15843600000000005,-18.959000000000003,0.078432,126.58004000000004,0.6399999999999997
His Orchestra,0.976,0.479,0.185,0.00122,0.304,-14.009,0.0522,122.104,0.331
Hiss Golden Messenger,0.649,0.6809999999999999,0.319,5.7e-05,0.113,-9.927,0.0395,121.783,0.21
Hit The Lights,0.0312,0.5670000000000001,0.94,0.0,0.411,-3.155,0.094,116.523,0.5589999999999999
Hit-Boy,0.060466666666666676,0.6753333333333332,0.7843333333333332,0.0,0.13273333333333334,-4.992333333333334,0.33,114.24266666666666,0.5563333333333333
Hittman,0.21288571428571432,0.8207857142857143,0.7836428571428572,9.465e-06,0.2888142857142857,-2.4878571428571434,0.2745714285714286,101.1995,0.7442142857142857
Hlias Litos,0.995,0.448,0.37,0.913,0.139,-9.321,0.042,133.938,0.71
Hlias Litos-Klarino,0.9915,0.45225,0.57125,0.934,0.196,-8.16025,0.057675,87.641,0.7575000000000001
Hoagy Carmichael,0.9094594594594594,0.6081351351351351,0.13984324324324324,0.05500631162162162,0.15019459459459458,-16.71556756756757,0.05541351351351353,100.60445945945943,0.4071891891891892
Hoagy Carmichael & His Orchestra,0.95375,0.64775,0.398625,0.126125,0.14355,-11.980125,0.18995,128.062375,0.600625
Hobo Johnson,0.3202466666666666,0.602,0.5985000000000001,0.0,0.2195166666666667,-7.078666666666668,0.4621666666666668,111.84216666666664,0.5583333333333332
Hociel Thomas,0.988,0.536,0.128,0.0,0.314,-13.093,0.0435,91.937,0.564
Hockey Dad,0.602,0.602,0.8540000000000001,5.15e-05,0.106,-8.502,0.0416,111.188,0.354
Hodgy,0.08,0.6629999999999999,0.5753333333333334,2.1866666666666668e-06,0.26366666666666666,-7.193000000000001,0.36933333333333335,99.65133333333334,0.7343333333333333
Hoku,0.08790333333333332,0.5916666666666667,0.9096666666666668,4e-07,0.07100000000000001,-7.506999999999999,0.06576666666666665,144.713,0.703
Hole,0.04722039250000002,0.33459999999999995,0.7620000000000005,0.08986797199999999,0.20946000000000006,-7.896550000000002,0.057419999999999985,143.6524,0.4083500000000001
Holland Tunnel Project,0.00961,0.639,0.669,0.912,0.162,-7.532,0.0553,82.00399999999998,0.609
Hollis,0.0567,0.7663333333333333,0.7753333333333333,0.0,0.3606666666666667,-5.655999999999999,0.14600000000000002,116.485,0.8243333333333335
Hollow Coves,0.627,0.67,0.496,0.00325,0.0584,-11.23,0.0277,100.17,0.4270000000000001
Holly Brook,0.262,0.684,0.8190000000000001,0.00197,0.113,-3.309,0.238,179.99900000000005,0.25
Holly Dunn,0.3760666666666667,0.5870000000000001,0.3763333333333334,4.0666666666666666e-07,0.12933333333333333,-9.664333333333332,0.02923333333333333,100.70266666666667,0.6203333333333333
Holly Harris,0.85,0.604,0.2875,6.65e-07,0.6829999999999999,-11.4245,0.06760000000000001,99.701,0.589
Holly Walker,0.509,0.665,0.5183333333333333,0.127941,0.09803333333333332,-7.3969999999999985,0.07723333333333332,113.68300000000004,0.22133333333333333
HollyHood Bay Bay,0.006790000000000001,0.805,0.723,0.0,0.244,-6.808,0.224,88.006,0.6409999999999999
Hollyn,0.12915,0.7040000000000001,0.6665,3.4e-05,0.46835,-5.89625,0.13174999999999998,109.0245,0.56375
Hollywood Bowl Orchestra,0.893,0.337,0.193,0.307,0.2345,-17.086000000000002,0.03415,106.116,0.2683
Hollywood Bowl Symphony Orchestra,0.856,0.27,0.3542500000000001,0.83975,0.0981,-14.5685,0.04397500000000002,103.43625,0.3992500000000001
Hollywood Ending,0.00383,0.586,0.8740000000000001,1.04e-06,0.222,-5.535,0.0416,130.083,0.7559999999999999
Hollywood Undead,0.02914428571428572,0.5987714285714288,0.8528285714285715,0.0002903714285714286,0.2562228571428572,-5.061628571428573,0.08102857142857144,126.3299714285715,0.5704000000000004
Hombres G,0.18315089925,0.6388249999999998,0.7025,0.07029771625,0.13868750000000002,-8.261499999999996,0.046535,139.78412500000007,0.6265500000000006
Home,0.0899375,0.5980000000000001,0.7105,0.63395,0.26655,-10.3525,0.058325,156.30799999999996,0.198425
Home Free,0.43,0.7140000000000001,0.503,2.07e-05,0.124,-8.052999999999999,0.039,104.882,0.339
Home Made Kazoku,0.535,0.732,0.907,0.0,0.105,-6.754,0.047,111.944,0.49
Homebwoi,0.12,0.778,0.7490000000000001,0.0,0.044,-7.495,0.402,120.013,0.564
